agency_cd,site_no,Date,Discharge_CFS,Discharge_Code,Discharge_CMS
USGS,02296750,2011-08-03,396,A,11.213
USGS,02296750,2011-08-04,619,A,17.528
USGS,02296750,2011-08-05,522,A,14.781
USGS,02296750,2011-08-06,383,A,10.845
USGS,02296750,2011-08-07,334,A,9.458
USGS,02296750,2011-08-08,348,A,9.854
USGS,02296750,2011-08-09,420,A,11.893
USGS,02296750,2011-08-10,566,A,16.027
USGS,02296750,2011-08-11,683,A,19.34
USGS,02296750,2011-08-12,833,A,23.588
USGS,02296750,2011-08-13,830,A,23.503
USGS,02296750,2011-08-14,757,A,21.436
USGS,02296750,2011-08-15,750,A,21.238
USGS,02296750,2011-08-16,832,A,23.56
USGS,02296750,2011-08-17,812,A,22.993
USGS,02296750,2011-08-18,816,A,23.107
USGS,02296750,2011-08-19,1210,A,34.263
USGS,02296750,2011-08-20,1590,A,45.024
USGS,02296750,2011-08-21,1950,A,55.218
USGS,02296750,2011-08-22,2110,A,59.749
USGS,02296750,2011-08-23,1930,A,54.652
USGS,02296750,2011-08-24,2120,A,60.032
USGS,02296750,2011-08-25,2490,A,70.509
USGS,02296750,2011-08-26,2230,A,63.147
USGS,02296750,2011-08-27,1800,A,50.97
USGS,02296750,2011-08-28,1430,A,40.493
USGS,02296750,2011-08-29,1170,A,33.131
USGS,02296750,2011-08-30,997,A,28.232
USGS,02296750,2011-08-31,884,A,25.032
USGS,02296750,2011-09-01,844,A,23.899
USGS,02296750,2011-09-02,1170,A,33.131
USGS,02296750,2011-09-03,1210,A,34.263
USGS,02296750,2011-09-04,1290,A,36.529
USGS,02296750,2011-09-05,1170,A,33.131
USGS,02296750,2011-09-06,1050,A,29.733
USGS,02296750,2011-09-07,1120,A,31.715
USGS,02296750,2011-09-08,1170,A,33.131
USGS,02296750,2011-09-09,1320,A,37.378
USGS,02296750,2011-09-10,1550,A,43.891
USGS,02296750,2011-09-11,1650,A,46.723
USGS,02296750,2011-09-12,1550,A,43.891
USGS,02296750,2011-09-13,1330,A,37.661
USGS,02296750,2011-09-14,1130,A,31.998
USGS,02296750,2011-09-15,982,A,27.807
USGS,02296750,2011-09-16,869,A,24.607
USGS,02296750,2011-09-17,762,A,21.577
USGS,02296750,2011-09-18,672,A,19.029
USGS,02296750,2011-09-19,603,A,17.075
USGS,02296750,2011-09-20,585,A,16.565
USGS,02296750,2011-09-21,641,A,18.151
USGS,02296750,2011-09-22,618,A,17.5
USGS,02296750,2011-09-23,930,A,26.335
USGS,02296750,2011-09-24,949,A,26.873
USGS,02296750,2011-09-25,766,A,21.691
USGS,02296750,2011-09-26,692,A,19.595
USGS,02296750,2011-09-27,620,A,17.556
USGS,02296750,2011-09-28,641,A,18.151
USGS,02296750,2011-09-29,916,A,25.938
USGS,02296750,2011-09-30,815,A,23.078
USGS,02296750,2011-10-01,618,A,17.5
USGS,02296750,2011-10-02,515,A,14.583
USGS,02296750,2011-10-03,439,A,12.431
USGS,02296750,2011-10-04,380,A,10.76
USGS,02296750,2011-10-05,334,A,9.458
USGS,02296750,2011-10-06,299,A,8.467
USGS,02296750,2011-10-07,269,A,7.617
USGS,02296750,2011-10-08,258,A,7.306
USGS,02296750,2011-10-09,679,A,19.227
USGS,02296750,2011-10-10,2020,A,57.2
USGS,02296750,2011-10-11,2850,A,80.703
USGS,02296750,2011-10-12,3640,A,103.073
USGS,02296750,2011-10-13,4270,A,120.913
USGS,02296750,2011-10-14,4710,A,133.372
USGS,02296750,2011-10-15,4940,A,139.885
USGS,02296750,2011-10-16,4910,A,139.036
USGS,02296750,2011-10-17,4660,A,131.957
USGS,02296750,2011-10-18,4240,A,120.063
USGS,02296750,2011-10-19,3750,A,106.188
USGS,02296750,2011-10-20,3260,A,92.313
USGS,02296750,2011-10-21,2840,A,80.42
USGS,02296750,2011-10-22,2470,A,69.943
USGS,02296750,2011-10-23,2050,A,58.05
USGS,02296750,2011-10-24,1610,A,45.59
USGS,02296750,2011-10-25,1300,A,36.812
USGS,02296750,2011-10-26,1090,A,30.865
USGS,02296750,2011-10-27,948,A,26.844
USGS,02296750,2011-10-28,840,A,23.786
USGS,02296750,2011-10-29,845,A,23.928
USGS,02296750,2011-10-30,880,A,24.919
USGS,02296750,2011-10-31,878,A,24.862
USGS,02296750,2011-11-01,822,A,23.276
USGS,02296750,2011-11-02,775,A,21.946
USGS,02296750,2011-11-03,718,A,20.331
USGS,02296750,2011-11-04,670,A,18.972
USGS,02296750,2011-11-05,637,A,18.038
USGS,02296750,2011-11-06,601,A,17.018
USGS,02296750,2011-11-07,557,A,15.772
USGS,02296750,2011-11-08,519,A,14.696
USGS,02296750,2011-11-09,493,A,13.96
USGS,02296750,2011-11-10,466,A,13.196
USGS,02296750,2011-11-11,436,A,12.346
USGS,02296750,2011-11-12,403,A,11.412
USGS,02296750,2011-11-13,379,A,10.732
USGS,02296750,2011-11-14,360,A,10.194
USGS,02296750,2011-11-15,339,A,9.599
USGS,02296750,2011-11-16,322,A,9.118
USGS,02296750,2011-11-17,312,A,8.835
USGS,02296750,2011-11-18,301,A,8.523
USGS,02296750,2011-11-19,286,A,8.099
USGS,02296750,2011-11-20,274,A,7.759
USGS,02296750,2011-11-21,268,A,7.589
USGS,02296750,2011-11-22,266,A,7.532
USGS,02296750,2011-11-23,256,A,7.249
USGS,02296750,2011-11-24,257,A,7.277
USGS,02296750,2011-11-25,248,A,7.023
USGS,02296750,2011-11-26,236,A,6.683
USGS,02296750,2011-11-27,221,A,6.258
USGS,02296750,2011-11-28,216,A,6.116
USGS,02296750,2011-11-29,213,A,6.031
USGS,02296750,2011-11-30,204,A,5.777
USGS,02296750,2011-12-01,199,A,5.635
USGS,02296750,2011-12-02,195,A,5.522
USGS,02296750,2011-12-03,196,A,5.55
USGS,02296750,2011-12-04,191,A,5.409
USGS,02296750,2011-12-05,185,A,5.239
USGS,02296750,2011-12-06,170,A,4.814
USGS,02296750,2011-12-07,161,A,4.559
USGS,02296750,2011-12-08,157,A,4.446
USGS,02296750,2011-12-09,159,A,4.502
USGS,02296750,2011-12-10,159,A,4.502
USGS,02296750,2011-12-11,185,A,5.239
USGS,02296750,2011-12-12,242,A,6.853
USGS,02296750,2011-12-13,296,A,8.382
USGS,02296750,2011-12-14,343,A,9.713
USGS,02296750,2011-12-15,362,A,10.251
USGS,02296750,2011-12-16,300,A,8.495
USGS,02296750,2011-12-17,206,A,5.833
USGS,02296750,2011-12-18,167,A,4.729
USGS,02296750,2011-12-19,150,A,4.248
USGS,02296750,2011-12-20,145,A,4.106
USGS,02296750,2011-12-21,142,A,4.021
USGS,02296750,2011-12-22,142,A,4.021
USGS,02296750,2011-12-23,144,A,4.078
USGS,02296750,2011-12-24,136,A,3.851
USGS,02296750,2011-12-25,132,A,3.738
USGS,02296750,2011-12-26,126,A,3.568
USGS,02296750,2011-12-27,126,A,3.568
USGS,02296750,2011-12-28,125,A,3.54
USGS,02296750,2011-12-29,125,A,3.54
USGS,02296750,2011-12-30,121,A,3.426
USGS,02296750,2011-12-31,116,A,3.285
USGS,02296750,2012-01-01,111,A,3.143
USGS,02296750,2012-01-02,113,A,3.2
USGS,02296750,2012-01-03,109,A,3.087
USGS,02296750,2012-01-04,108,A,3.058
USGS,02296750,2012-01-05,107,A,3.03
USGS,02296750,2012-01-06,116,A,3.285
USGS,02296750,2012-01-07,116,A,3.285
USGS,02296750,2012-01-08,114,A,3.228
USGS,02296750,2012-01-09,108,A,3.058
USGS,02296750,2012-01-10,103,A,2.917
USGS,02296750,2012-01-11,105,A,2.973
USGS,02296750,2012-01-12,104,A,2.945
USGS,02296750,2012-01-13,98.8,A,2.798
USGS,02296750,2012-01-14,96.5,A,2.733
USGS,02296750,2012-01-15,96.4,A,2.73
USGS,02296750,2012-01-16,95.2,A,2.696
USGS,02296750,2012-01-17,92.9,A,2.631
USGS,02296750,2012-01-18,95.8,A,2.713
USGS,02296750,2012-01-19,99.6,A,2.82
USGS,02296750,2012-01-20,102,A,2.888
USGS,02296750,2012-01-21,103,A,2.917
USGS,02296750,2012-01-22,91.6,A,2.594
USGS,02296750,2012-01-23,87.8,A,2.486
USGS,02296750,2012-01-24,89,A,2.52
USGS,02296750,2012-01-25,90.3,A,2.557
USGS,02296750,2012-01-26,87.8,A,2.486
USGS,02296750,2012-01-27,87.7,A,2.483
USGS,02296750,2012-01-28,87.5,A,2.478
USGS,02296750,2012-01-29,87.3,A,2.472
USGS,02296750,2012-01-30,85.8,A,2.43
USGS,02296750,2012-01-31,80.7,A,2.285
USGS,02296750,2012-02-01,80,A,2.265
USGS,02296750,2012-02-02,78.7,A,2.229
USGS,02296750,2012-02-03,83.8,A,2.373
USGS,02296750,2012-02-04,80.2,A,2.271
USGS,02296750,2012-02-05,73.8,A,2.09
USGS,02296750,2012-02-06,74.3,A,2.104
USGS,02296750,2012-02-07,78,A,2.209
USGS,02296750,2012-02-08,76.1,A,2.155
USGS,02296750,2012-02-09,72.4,A,2.05
USGS,02296750,2012-02-10,72.8,A,2.061
USGS,02296750,2012-02-11,81.7,A,2.313
USGS,02296750,2012-02-12,77.5,A,2.195
USGS,02296750,2012-02-13,83.6,A,2.367
USGS,02296750,2012-02-14,86.1,A,2.438
USGS,02296750,2012-02-15,85.5,A,2.421
USGS,02296750,2012-02-16,84.8,A,2.401
USGS,02296750,2012-02-17,83.3,A,2.359
USGS,02296750,2012-02-18,79,A,2.237
USGS,02296750,2012-02-19,76.3,A,2.161
USGS,02296750,2012-02-20,75.4,A,2.135
USGS,02296750,2012-02-21,73.6,A,2.084
USGS,02296750,2012-02-22,70.1,A,1.985
USGS,02296750,2012-02-23,67,A,1.897
USGS,02296750,2012-02-24,64.4,A,1.824
USGS,02296750,2012-02-25,61.3,A,1.736
USGS,02296750,2012-02-26,57.4,A,1.625
USGS,02296750,2012-02-27,57,A,1.614
USGS,02296750,2012-02-28,61,A,1.727
USGS,02296750,2012-02-29,63.9,A,1.809
USGS,02296750,2012-03-01,62.7,A,1.775
USGS,02296750,2012-03-02,63,A,1.784
USGS,02296750,2012-03-03,62.1,A,1.758
USGS,02296750,2012-03-04,58.3,A,1.651
USGS,02296750,2012-03-05,53,A,1.501
USGS,02296750,2012-03-06,50.6,A,1.433
USGS,02296750,2012-03-07,49.1,A,1.39
USGS,02296750,2012-03-08,47.7,A,1.351
USGS,02296750,2012-03-09,51.9,A,1.47
USGS,02296750,2012-03-10,67.9,A,1.923
USGS,02296750,2012-03-11,81,A,2.294
USGS,02296750,2012-03-12,94.2,A,2.667
USGS,02296750,2012-03-13,81.9,A,2.319
USGS,02296750,2012-03-14,74.9,A,2.121
USGS,02296750,2012-03-15,74.1,A,2.098
USGS,02296750,2012-03-16,74.1,A,2.098
USGS,02296750,2012-03-17,71.1,A,2.013
USGS,02296750,2012-03-18,65.8,A,1.863
USGS,02296750,2012-03-19,62.3,A,1.764
USGS,02296750,2012-03-20,57.6,A,1.631
USGS,02296750,2012-03-21,52.1,A,1.475
USGS,02296750,2012-03-22,48.1,A,1.362
USGS,02296750,2012-03-23,45.2,A,1.28
USGS,02296750,2012-03-24,43.6,A,1.235
USGS,02296750,2012-03-25,42.9,A,1.215
USGS,02296750,2012-03-26,40.3,A,1.141
USGS,02296750,2012-03-27,37.3,A,1.056
USGS,02296750,2012-03-28,35.5,A,1.005
USGS,02296750,2012-03-29,34,A,0.963
USGS,02296750,2012-03-30,31.2,A,0.883
USGS,02296750,2012-03-31,30.1,A,0.852
USGS,02296750,2012-04-01,29.7,A,0.841
USGS,02296750,2012-04-02,26.9,A,0.762
USGS,02296750,2012-04-03,25.8,A,0.731
USGS,02296750,2012-04-04,24.2,A,0.685
USGS,02296750,2012-04-05,23.6,A,0.668
USGS,02296750,2012-04-06,22.7,A,0.643
USGS,02296750,2012-04-07,23.3,A,0.66
USGS,02296750,2012-04-08,23.4,A,0.663
USGS,02296750,2012-04-09,22.3,A,0.631
USGS,02296750,2012-04-10,21.6,A,0.612
USGS,02296750,2012-04-11,19.8,A,0.561
USGS,02296750,2012-04-12,18.2,A,0.515
USGS,02296750,2012-04-13,16.9,A,0.479
USGS,02296750,2012-04-14,16.4,A,0.464
USGS,02296750,2012-04-15,17.8,A,0.504
USGS,02296750,2012-04-16,19.4,A,0.549
USGS,02296750,2012-04-17,18.9,A,0.535
USGS,02296750,2012-04-18,17.3,A,0.49
USGS,02296750,2012-04-19,17.3,A,0.49
USGS,02296750,2012-04-20,17.2,A,0.487
USGS,02296750,2012-04-21,22.6,A,0.64
USGS,02296750,2012-04-22,68.3,A,1.934
USGS,02296750,2012-04-23,116,A,3.285
USGS,02296750,2012-04-24,108,A,3.058
USGS,02296750,2012-04-25,84.9,A,2.404
USGS,02296750,2012-04-26,64.7,A,1.832
USGS,02296750,2012-04-27,52.3,A,1.481
USGS,02296750,2012-04-28,44.5,A,1.26
USGS,02296750,2012-04-29,39,A,1.104
USGS,02296750,2012-04-30,38,A,1.076
USGS,02296750,2012-05-01,34.3,A,0.971
USGS,02296750,2012-05-02,31.7,A,0.898
USGS,02296750,2012-05-03,27.9,A,0.79
USGS,02296750,2012-05-04,24.9,A,0.705
USGS,02296750,2012-05-05,23.4,A,0.663
USGS,02296750,2012-05-06,20.5,A,0.58
USGS,02296750,2012-05-07,18.4,A,0.521
USGS,02296750,2012-05-08,16.8,A,0.476
USGS,02296750,2012-05-09,15.9,A,0.45
USGS,02296750,2012-05-10,14.8,A,0.419
USGS,02296750,2012-05-11,14.2,A,0.402
USGS,02296750,2012-05-12,13.6,A,0.385
USGS,02296750,2012-05-13,13.2,A,0.374
USGS,02296750,2012-05-14,14.5,A,0.411
USGS,02296750,2012-05-15,37.5,A,1.062
USGS,02296750,2012-05-16,30.1,A,0.852
USGS,02296750,2012-05-17,28.5,A,0.807
USGS,02296750,2012-05-18,28.6,A,0.81
USGS,02296750,2012-05-19,29.5,A,0.835
USGS,02296750,2012-05-20,33.1,A,0.937
USGS,02296750,2012-05-21,33.5,A,0.949
USGS,02296750,2012-05-22,24.8,A,0.702
USGS,02296750,2012-05-23,19.7,A,0.558
USGS,02296750,2012-05-24,17.4,A,0.493
USGS,02296750,2012-05-25,15.7,A,0.445
USGS,02296750,2012-05-26,14.7,A,0.416
USGS,02296750,2012-05-27,14.5,A,0.411
USGS,02296750,2012-05-28,14,A,0.396
USGS,02296750,2012-05-29,14,A,0.396
USGS,02296750,2012-05-30,13.9,A,0.394
USGS,02296750,2012-05-31,13.2,A,0.374
USGS,02296750,2012-06-01,30.1,A,0.852
USGS,02296750,2012-06-02,63.8,A,1.807
USGS,02296750,2012-06-03,108,A,3.058
USGS,02296750,2012-06-04,180,A,5.097
USGS,02296750,2012-06-05,139,A,3.936
USGS,02296750,2012-06-06,103,A,2.917
USGS,02296750,2012-06-07,84.9,A,2.404
USGS,02296750,2012-06-08,115,A,3.256
USGS,02296750,2012-06-09,299,A,8.467
USGS,02296750,2012-06-10,768,A,21.747
USGS,02296750,2012-06-11,764,A,21.634
USGS,02296750,2012-06-12,532,A,15.065
USGS,02296750,2012-06-13,389,A,11.015
USGS,02296750,2012-06-14,323,A,9.146
USGS,02296750,2012-06-15,255,A,7.221
USGS,02296750,2012-06-16,218,A,6.173
USGS,02296750,2012-06-17,194,A,5.493
USGS,02296750,2012-06-18,156,A,4.417
USGS,02296750,2012-06-19,127,A,3.596
USGS,02296750,2012-06-20,107,A,3.03
USGS,02296750,2012-06-21,96.9,A,2.744
USGS,02296750,2012-06-22,93.1,A,2.636
USGS,02296750,2012-06-23,100,A,2.832
USGS,02296750,2012-06-24,181,A,5.125
USGS,02296750,2012-06-25,656,A,18.576
USGS,02296750,2012-06-26,1610,A,45.59
USGS,02296750,2012-06-27,2260,A,63.996
USGS,02296750,2012-06-28,2650,A,75.04
USGS,02296750,2012-06-29,2740,A,77.588
USGS,02296750,2012-06-30,2630,A,74.473
USGS,02296750,2012-07-01,2320,A,65.695
USGS,02296750,2012-07-02,1810,A,51.253
USGS,02296750,2012-07-03,1370,A,38.794
USGS,02296750,2012-07-04,1160,A,32.848
USGS,02296750,2012-07-05,1080,A,30.582
USGS,02296750,2012-07-06,977,A,27.666
USGS,02296750,2012-07-07,843,A,23.871
USGS,02296750,2012-07-08,718,A,20.331
USGS,02296750,2012-07-09,617,A,17.471
USGS,02296750,2012-07-10,546,A,15.461
USGS,02296750,2012-07-11,596,A,16.877
USGS,02296750,2012-07-12,630,A,17.84
USGS,02296750,2012-07-13,565,A,15.999
USGS,02296750,2012-07-14,521,A,14.753
USGS,02296750,2012-07-15,495,A,14.017
USGS,02296750,2012-07-16,546,A,15.461
USGS,02296750,2012-07-17,1050,A,29.733
USGS,02296750,2012-07-18,1300,A,36.812
USGS,02296750,2012-07-19,952,A,26.958
USGS,02296750,2012-07-20,800,A,22.653
USGS,02296750,2012-07-21,659,A,18.661
USGS,02296750,2012-07-22,608,A,17.217
USGS,02296750,2012-07-23,715,A,20.247
USGS,02296750,2012-07-24,895,A,25.344
USGS,02296750,2012-07-25,943,A,26.703
USGS,02296750,2012-07-26,868,A,24.579
USGS,02296750,2012-07-27,781,A,22.115
USGS,02296750,2012-07-28,739,A,20.926
USGS,02296750,2012-07-29,699,A,19.793
USGS,02296750,2012-07-30,643,A,18.208
USGS,02296750,2012-07-31,581,A,16.452
USGS,02296750,2012-08-01,531,A,15.036
USGS,02296750,2012-08-02,482,A,13.649
USGS,02296750,2012-08-03,444,A,12.573
USGS,02296750,2012-08-04,440,A,12.459
USGS,02296750,2012-08-05,564,A,15.971
USGS,02296750,2012-08-06,685,A,19.397
USGS,02296750,2012-08-07,1080,A,30.582
USGS,02296750,2012-08-08,1380,A,39.077
USGS,02296750,2012-08-09,1390,A,39.36
USGS,02296750,2012-08-10,1150,A,32.564
USGS,02296750,2012-08-11,1030,A,29.166
USGS,02296750,2012-08-12,1060,A,30.016
USGS,02296750,2012-08-13,1350,A,38.228
USGS,02296750,2012-08-14,1460,A,41.343
USGS,02296750,2012-08-15,1350,A,38.228
USGS,02296750,2012-08-16,1090,A,30.865
USGS,02296750,2012-08-17,891,A,25.23
USGS,02296750,2012-08-18,739,A,20.926
USGS,02296750,2012-08-19,657,A,18.604
USGS,02296750,2012-08-20,589,A,16.679
USGS,02296750,2012-08-21,520,A,14.725
USGS,02296750,2012-08-22,581,A,16.452
USGS,02296750,2012-08-23,802,A,22.71
USGS,02296750,2012-08-24,993,A,28.119
USGS,02296750,2012-08-25,978,A,27.694
USGS,02296750,2012-08-26,828,A,23.446
USGS,02296750,2012-08-27,1250,A,35.396
USGS,02296750,2012-08-28,2430,A,68.81
USGS,02296750,2012-08-29,3430,A,97.127
USGS,02296750,2012-08-30,3920,A,111.002
USGS,02296750,2012-08-31,3940,A,111.568
USGS,02296750,2012-09-01,3640,A,103.073
USGS,02296750,2012-09-02,3190,A,90.331
USGS,02296750,2012-09-03,2720,A,77.022
USGS,02296750,2012-09-04,2310,A,65.412
USGS,02296750,2012-09-05,1990,A,56.351
USGS,02296750,2012-09-06,1830,A,51.82
USGS,02296750,2012-09-07,1750,A,49.554
USGS,02296750,2012-09-08,2080,A,58.899
USGS,02296750,2012-09-09,2370,A,67.111
USGS,02296750,2012-09-10,2210,A,62.58
USGS,02296750,2012-09-11,1880,A,53.236
USGS,02296750,2012-09-12,1730,A,48.988
USGS,02296750,2012-09-13,1680,A,47.572
USGS,02296750,2012-09-14,1580,A,44.741
USGS,02296750,2012-09-15,1520,A,43.042
USGS,02296750,2012-09-16,1530,A,43.325
USGS,02296750,2012-09-17,1470,A,41.626
USGS,02296750,2012-09-18,1560,A,44.174
USGS,02296750,2012-09-19,2110,A,59.749
USGS,02296750,2012-09-20,2320,A,65.695
USGS,02296750,2012-09-21,2250,A,63.713
USGS,02296750,2012-09-22,2060,A,58.333
USGS,02296750,2012-09-23,2040,A,57.766
USGS,02296750,2012-09-24,2160,A,61.164
USGS,02296750,2012-09-25,2050,A,58.05
USGS,02296750,2012-09-26,1810,A,51.253
USGS,02296750,2012-09-27,1720,A,48.705
USGS,02296750,2012-09-28,1630,A,46.156
USGS,02296750,2012-09-29,1570,A,44.457
USGS,02296750,2012-09-30,1650,A,46.723
USGS,02296750,2012-10-01,1640,A,46.44
USGS,02296750,2012-10-02,1520,A,43.042
USGS,02296750,2012-10-03,1630,A,46.156
USGS,02296750,2012-10-04,2180,A,61.731
USGS,02296750,2012-10-05,2700,A,76.455
USGS,02296750,2012-10-06,3310,A,93.729
USGS,02296750,2012-10-07,3720,A,105.339
USGS,02296750,2012-10-08,3850,A,109.02
USGS,02296750,2012-10-09,3850,A,109.02
USGS,02296750,2012-10-10,3770,A,106.755
USGS,02296750,2012-10-11,3580,A,101.374
USGS,02296750,2012-10-12,3360,A,95.145
USGS,02296750,2012-10-13,3100,A,87.782
USGS,02296750,2012-10-14,2800,A,79.287
USGS,02296750,2012-10-15,2500,A,70.792
USGS,02296750,2012-10-16,2200,A,62.297
USGS,02296750,2012-10-17,1920,A,54.368
USGS,02296750,2012-10-18,1680,A,47.572
USGS,02296750,2012-10-19,1490,A,42.192
USGS,02296750,2012-10-20,1330,A,37.661
USGS,02296750,2012-10-21,1180,A,33.414
USGS,02296750,2012-10-22,1050,A,29.733
USGS,02296750,2012-10-23,929,A,26.306
USGS,02296750,2012-10-24,799,A,22.625
USGS,02296750,2012-10-25,728,A,20.615
USGS,02296750,2012-10-26,668,A,18.916
USGS,02296750,2012-10-27,638,A,18.066
USGS,02296750,2012-10-28,604,A,17.103
USGS,02296750,2012-10-29,562,A,15.914
USGS,02296750,2012-10-30,514,A,14.555
USGS,02296750,2012-10-31,475,A,13.451
USGS,02296750,2012-11-01,455,A,12.884
USGS,02296750,2012-11-02,423,A,11.978
USGS,02296750,2012-11-03,399,A,11.298
USGS,02296750,2012-11-04,384,A,10.874
USGS,02296750,2012-11-05,366,A,10.364
USGS,02296750,2012-11-06,358,A,10.137
USGS,02296750,2012-11-07,350,A,9.911
USGS,02296750,2012-11-08,347,A,9.826
USGS,02296750,2012-11-09,344,A,9.741
USGS,02296750,2012-11-10,320,A,9.061
USGS,02296750,2012-11-11,316,A,8.948
USGS,02296750,2012-11-12,305,A,8.637
USGS,02296750,2012-11-13,296,A,8.382
USGS,02296750,2012-11-14,304,A,8.608
USGS,02296750,2012-11-15,293,A,8.297
USGS,02296750,2012-11-16,274,A,7.759
USGS,02296750,2012-11-17,264,A,7.476
USGS,02296750,2012-11-18,256,A,7.249
USGS,02296750,2012-11-19,248,A,7.023
USGS,02296750,2012-11-20,242,A,6.853
USGS,02296750,2012-11-21,240,A,6.796
USGS,02296750,2012-11-22,237,A,6.711
USGS,02296750,2012-11-23,235,A,6.654
USGS,02296750,2012-11-24,221,A,6.258
USGS,02296750,2012-11-25,209,A,5.918
USGS,02296750,2012-11-26,204,A,5.777
USGS,02296750,2012-11-27,201,A,5.692
USGS,02296750,2012-11-28,202,A,5.72
USGS,02296750,2012-11-29,190,A,5.38
USGS,02296750,2012-11-30,187,A,5.295
USGS,02296750,2012-12-01,190,A,5.38
USGS,02296750,2012-12-02,174,A,4.927
USGS,02296750,2012-12-03,160,A,4.531
USGS,02296750,2012-12-04,156,A,4.417
USGS,02296750,2012-12-05,152,A,4.304
USGS,02296750,2012-12-06,150,A,4.248
USGS,02296750,2012-12-07,150,A,4.248
USGS,02296750,2012-12-08,149,A,4.219
USGS,02296750,2012-12-09,148,A,4.191
USGS,02296750,2012-12-10,159,A,4.502
USGS,02296750,2012-12-11,172,A,4.87
USGS,02296750,2012-12-12,240,A,6.796
USGS,02296750,2012-12-13,305,A,8.637
USGS,02296750,2012-12-14,317,A,8.976
USGS,02296750,2012-12-15,312,A,8.835
USGS,02296750,2012-12-16,310,A,8.778
USGS,02296750,2012-12-17,294,A,8.325
USGS,02296750,2012-12-18,273,A,7.73
USGS,02296750,2012-12-19,252,A,7.136
USGS,02296750,2012-12-20,239,A,6.768
USGS,02296750,2012-12-21,230,A,6.513
USGS,02296750,2012-12-22,219,A,6.201
USGS,02296750,2012-12-23,220,A,6.23
USGS,02296750,2012-12-24,208,A,5.89
USGS,02296750,2012-12-25,198,A,5.607
USGS,02296750,2012-12-26,193,A,5.465
USGS,02296750,2012-12-27,192,A,5.437
USGS,02296750,2012-12-28,195,A,5.522
USGS,02296750,2012-12-29,222,A,6.286
USGS,02296750,2012-12-30,226,A,6.4
USGS,02296750,2012-12-31,234,A,6.626
USGS,02296750,2013-01-01,223,A,6.315
USGS,02296750,2013-01-02,209,A,5.918
USGS,02296750,2013-01-03,197,A,5.578
USGS,02296750,2013-01-04,190,A,5.38
USGS,02296750,2013-01-05,188,A,5.324
USGS,02296750,2013-01-06,191,A,5.409
USGS,02296750,2013-01-07,191,A,5.409
USGS,02296750,2013-01-08,190,A,5.38
USGS,02296750,2013-01-09,189,A,5.352
USGS,02296750,2013-01-10,184,A,5.21
USGS,02296750,2013-01-11,177,A,5.012
USGS,02296750,2013-01-12,172,A,4.87
USGS,02296750,2013-01-13,165,A,4.672
USGS,02296750,2013-01-14,158,A,4.474
USGS,02296750,2013-01-15,153,A,4.332
USGS,02296750,2013-01-16,148,A,4.191
USGS,02296750,2013-01-17,146,A,4.134
USGS,02296750,2013-01-18,141,A,3.993
USGS,02296750,2013-01-19,140,A,3.964
USGS,02296750,2013-01-20,139,A,3.936
USGS,02296750,2013-01-21,137,A,3.879
USGS,02296750,2013-01-22,137,A,3.879
USGS,02296750,2013-01-23,134,A,3.794
USGS,02296750,2013-01-24,130,A,3.681
USGS,02296750,2013-01-25,128,A,3.625
USGS,02296750,2013-01-26,126,A,3.568
USGS,02296750,2013-01-27,121,A,3.426
USGS,02296750,2013-01-28,119,A,3.37
USGS,02296750,2013-01-29,119,A,3.37
USGS,02296750,2013-01-30,116,A,3.285
USGS,02296750,2013-01-31,115,A,3.256
USGS,02296750,2013-02-01,112,A,3.171
USGS,02296750,2013-02-02,110,A,3.115
USGS,02296750,2013-02-03,107,A,3.03
USGS,02296750,2013-02-04,102,A,2.888
USGS,02296750,2013-02-05,97.9,A,2.772
USGS,02296750,2013-02-06,94.6,A,2.679
USGS,02296750,2013-02-07,91.8,A,2.599
USGS,02296750,2013-02-08,89.7,A,2.54
USGS,02296750,2013-02-09,86.8,A,2.458
USGS,02296750,2013-02-10,83.7,A,2.37
USGS,02296750,2013-02-11,82,A,2.322
USGS,02296750,2013-02-12,80.6,A,2.282
USGS,02296750,2013-02-13,78.8,A,2.231
USGS,02296750,2013-02-14,82.2,A,2.328
USGS,02296750,2013-02-15,94.8,A,2.684
USGS,02296750,2013-02-16,101,A,2.86
USGS,02296750,2013-02-17,113,A,3.2
USGS,02296750,2013-02-18,110,A,3.115
USGS,02296750,2013-02-19,102,A,2.888
USGS,02296750,2013-02-20,98.1,A,2.778
USGS,02296750,2013-02-21,94.3,A,2.67
USGS,02296750,2013-02-22,90.5,A,2.563
USGS,02296750,2013-02-23,88.7,A,2.512
USGS,02296750,2013-02-24,86,A,2.435
USGS,02296750,2013-02-25,82.6,A,2.339
USGS,02296750,2013-02-26,81.1,A,2.296
USGS,02296750,2013-02-27,82,A,2.322
USGS,02296750,2013-02-28,81.5,A,2.308
USGS,02296750,2013-03-01,81.2,A,2.299
USGS,02296750,2013-03-02,78,A,2.209
USGS,02296750,2013-03-03,74.1,A,2.098
USGS,02296750,2013-03-04,71.3,A,2.019
USGS,02296750,2013-03-05,69.7,A,1.974
USGS,02296750,2013-03-06,69.9,A,1.979
USGS,02296750,2013-03-07,67.7,A,1.917
USGS,02296750,2013-03-08,64.3,A,1.821
USGS,02296750,2013-03-09,63.2,A,1.79
USGS,02296750,2013-03-10,60.8,A,1.722
USGS,02296750,2013-03-11,58.3,A,1.651
USGS,02296750,2013-03-12,56.7,A,1.606
